id_experimento,MH,funcion,fitness,tiempoEjecucion,paramMH,display_name,rule_set,num_labels,category,optimo,optimum_group,optimum_group_label,gap_abs
113,PSO_FCS:O1:3:I1:R3,F1,9145.033694898006,25.87,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R3,wMin:0.1,wMax:0.9",R3-3L,R3,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,9145.033694898006
114,PSO_FCS:O1:3:I1:R3,F1,15924.48029361489,27.838,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R3,wMin:0.1,wMax:0.9",R3-3L,R3,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,15924.48029361489
115,PSO_FCS:O1:3:I1:R3,F1,13985.95602051925,26.708,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R3,wMin:0.1,wMax:0.9",R3-3L,R3,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,13985.95602051925
116,PSO_FCS:O1:3:I1:R3,F1,15419.29922124932,27.276,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R3,wMin:0.1,wMax:0.9",R3-3L,R3,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,15419.29922124932
117,PSO_FCS:O1:3:I1:R3,F1,9333.487813471585,27.62,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R3,wMin:0.1,wMax:0.9",R3-3L,R3,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,9333.487813471585
118,PSO_FCS:O1:3:I1:R3,F1,10622.122083974622,27.442,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R3,wMin:0.1,wMax:0.9",R3-3L,R3,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,10622.122083974622
119,PSO_FCS:O1:3:I1:R3,F1,8229.45114779005,27.1,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R3,wMin:0.1,wMax:0.9",R3-3L,R3,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,8229.45114779005
120,PSO_FCS:O1:3:I1:R3,F1,8307.665454105669,26.397,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R3,wMin:0.1,wMax:0.9",R3-3L,R3,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,8307.665454105669
121,PSO_FCS:O1:3:I1:R3,F1,13585.311797778448,24.093,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R3,wMin:0.1,wMax:0.9",R3-3L,R3,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,13585.311797778448
122,PSO_FCS:O1:3:I1:R3,F1,11406.910671688383,24.07,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R3,wMin:0.1,wMax:0.9",R3-3L,R3,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,11406.910671688383
123,PSO_FCS:O1:3:I1:R3,F1,15307.937078039246,24.366,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R3,wMin:0.1,wMax:0.9",R3-3L,R3,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,15307.937078039246
124,PSO_FCS:O1:3:I1:R3,F1,12351.135307300714,24.298,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R3,wMin:0.1,wMax:0.9",R3-3L,R3,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,12351.135307300714
125,PSO_FCS:O1:3:I1:R4,F1,1626.1186022090887,24.126,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R4,wMin:0.1,wMax:0.9",R4-3L,R4,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,1626.1186022090887
126,PSO_FCS:O1:3:I1:R4,F1,1505.1397149102397,24.364,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R4,wMin:0.1,wMax:0.9",R4-3L,R4,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,1505.1397149102397
127,PSO_FCS:O1:3:I1:R4,F1,1951.9848452358506,25.794,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R4,wMin:0.1,wMax:0.9",R4-3L,R4,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,1951.9848452358506
128,PSO_FCS:O1:3:I1:R4,F1,1480.261186155789,25.784,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R4,wMin:0.1,wMax:0.9",R4-3L,R4,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,1480.261186155789
129,PSO_FCS:O1:3:I1:R4,F1,1699.635376452846,26.001,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R4,wMin:0.1,wMax:0.9",R4-3L,R4,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,1699.635376452846
130,PSO_FCS:O1:3:I1:R4,F1,1663.8420374865952,25.804,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R4,wMin:0.1,wMax:0.9",R4-3L,R4,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,1663.8420374865952
131,PSO_FCS:O1:3:I1:R4,F1,2032.9449934586194,25.838,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R4,wMin:0.1,wMax:0.9",R4-3L,R4,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,2032.9449934586194
132,PSO_FCS:O1:3:I1:R4,F1,1937.5449627816915,25.875,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R4,wMin:0.1,wMax:0.9",R4-3L,R4,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,1937.5449627816915
133,PSO_FCS:O1:3:I1:R4,F1,2009.6911557119474,24.274,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R4,wMin:0.1,wMax:0.9",R4-3L,R4,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,2009.6911557119474
134,PSO_FCS:O1:3:I1:R4,F1,1607.6255850526609,24.877,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R4,wMin:0.1,wMax:0.9",R4-3L,R4,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,1607.6255850526609
135,PSO_FCS:O1:3:I1:R4,F1,1317.8777024457263,23.923,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R4,wMin:0.1,wMax:0.9",R4-3L,R4,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,1317.8777024457263
136,PSO_FCS:O1:3:I1:R4,F1,1751.5935932419372,24.404,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R4,wMin:0.1,wMax:0.9",R4-3L,R4,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,1751.5935932419372
137,PSO_FCS:O1:3:I1:R4,F1,1832.9856238790667,23.932,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R4,wMin:0.1,wMax:0.9",R4-3L,R4,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,1832.9856238790667
138,PSO_FCS:O1:3:I1:R4,F1,1605.7121450774544,25.025,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R4,wMin:0.1,wMax:0.9",R4-3L,R4,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,1605.7121450774544
139,PSO_FCS:O1:3:I1:R4,F1,1874.6746454420056,24.243,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R4,wMin:0.1,wMax:0.9",R4-3L,R4,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,1874.6746454420056
140,PSO_FCS:O1:3:I1:R4,F1,1733.6824839450894,24.4,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R4,wMin:0.1,wMax:0.9",R4-3L,R4,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,1733.6824839450894
141,PSO_FCS:O1:3:I1:R4,F1,1777.996061416108,24.499,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R4,wMin:0.1,wMax:0.9",R4-3L,R4,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,1777.996061416108
142,PSO_FCS:O1:3:I1:R4,F1,1881.0786660152357,24.348,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R4,wMin:0.1,wMax:0.9",R4-3L,R4,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,1881.0786660152357
143,PSO_FCS:O1:3:I1:R4,F1,1905.883509455942,24.196,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R4,wMin:0.1,wMax:0.9",R4-3L,R4,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,1905.883509455942
144,PSO_FCS:O1:3:I1:R4,F1,1926.1017001549264,24.13,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R4,wMin:0.1,wMax:0.9",R4-3L,R4,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,1926.1017001549264
145,PSO_FCS:O1:3:I1:R4,F1,1656.2899260039355,25.235,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R4,wMin:0.1,wMax:0.9",R4-3L,R4,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,1656.2899260039355
146,PSO_FCS:O1:3:I1:R4,F1,1426.8367891709104,24.457,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R4,wMin:0.1,wMax:0.9",R4-3L,R4,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,1426.8367891709104
147,PSO_FCS:O1:3:I1:R4,F1,1954.8853819734688,24.024,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R4,wMin:0.1,wMax:0.9",R4-3L,R4,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,1954.8853819734688
148,PSO_FCS:O1:3:I1:R4,F1,1964.7643958959554,23.845,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R4,wMin:0.1,wMax:0.9",R4-3L,R4,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,1964.7643958959554
149,PSO_FCS:O1:3:I1:R4,F1,1814.1045623439472,23.874,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R4,wMin:0.1,wMax:0.9",R4-3L,R4,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,1814.1045623439472
150,PSO_FCS:O1:3:I1:R4,F1,1849.0116932649444,25.139,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R4,wMin:0.1,wMax:0.9",R4-3L,R4,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,1849.0116932649444
151,PSO_FCS:O1:3:I1:R4,F1,1811.1467699448458,24.049,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R4,wMin:0.1,wMax:0.9",R4-3L,R4,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,1811.1467699448458
152,PSO_FCS:O1:3:I1:R4,F1,1682.0121502849186,23.995,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R4,wMin:0.1,wMax:0.9",R4-3L,R4,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,1682.0121502849186
153,PSO_FCS:O1:3:I1:R4,F1,1670.828585569158,23.888,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R4,wMin:0.1,wMax:0.9",R4-3L,R4,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,1670.828585569158
154,PSO_FCS:O1:3:I1:R4,F1,1609.385718201119,23.967,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R4,wMin:0.1,wMax:0.9",R4-3L,R4,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,1609.385718201119
155,PSO_FCS:O1:3:I1:R4,F1,1895.741893380707,24.506,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R4,wMin:0.1,wMax:0.9",R4-3L,R4,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,1895.741893380707
156,PSO_FCS:O1:3:I1:R5,F1,55.844294515818284,24.244,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R5,wMin:0.1,wMax:0.9",R5-3L,R5,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,55.844294515818284
157,PSO_FCS:O1:3:I1:R5,F1,94.78905910148424,26.856,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R5,wMin:0.1,wMax:0.9",R5-3L,R5,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,94.78905910148424
158,PSO_FCS:O1:3:I1:R5,F1,26.24636168553161,26.716,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R5,wMin:0.1,wMax:0.9",R5-3L,R5,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,26.24636168553161
159,PSO_FCS:O1:3:I1:R5,F1,29.929188525379736,27.075,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R5,wMin:0.1,wMax:0.9",R5-3L,R5,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,29.929188525379736
160,PSO_FCS:O1:3:I1:R5,F1,50.79382969116022,26.394,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R5,wMin:0.1,wMax:0.9",R5-3L,R5,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,50.79382969116022
161,PSO_FCS:O1:3:I1:R5,F1,75.82010386944906,26.319,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R5,wMin:0.1,wMax:0.9",R5-3L,R5,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,75.82010386944906
162,PSO_FCS:O1:3:I1:R5,F1,39.219139450455124,26.297,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R5,wMin:0.1,wMax:0.9",R5-3L,R5,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,39.219139450455124
163,PSO_FCS:O1:3:I1:R5,F1,36.70627527713374,24.089,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R5,wMin:0.1,wMax:0.9",R5-3L,R5,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,36.70627527713374
164,PSO_FCS:O1:3:I1:R5,F1,38.85223277316891,23.956,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R5,wMin:0.1,wMax:0.9",R5-3L,R5,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,38.85223277316891
165,PSO_FCS:O1:3:I1:R5,F1,85.99058717814198,23.971,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R5,wMin:0.1,wMax:0.9",R5-3L,R5,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,85.99058717814198
166,PSO_FCS:O1:3:I1:R5,F1,25.551491625913656,23.97,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R5,wMin:0.1,wMax:0.9",R5-3L,R5,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,25.551491625913656
167,PSO_FCS:O1:3:I1:R5,F1,57.71667393866253,24.383,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R5,wMin:0.1,wMax:0.9",R5-3L,R5,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,57.71667393866253
168,PSO_FCS:O1:3:I1:R5,F1,81.64032987604786,24.456,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R5,wMin:0.1,wMax:0.9",R5-3L,R5,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,81.64032987604786
169,PSO_FCS:O1:3:I1:R5,F1,43.64958475416312,25.437,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R5,wMin:0.1,wMax:0.9",R5-3L,R5,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,43.64958475416312
170,PSO_FCS:O1:3:I1:R5,F1,15.659071890318282,25.943,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R5,wMin:0.1,wMax:0.9",R5-3L,R5,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,15.659071890318282
171,PSO_FCS:O1:3:I1:R5,F1,31.990157463358273,25.192,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R5,wMin:0.1,wMax:0.9",R5-3L,R5,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,31.990157463358273
172,PSO_FCS:O1:3:I1:R5,F1,49.82129042762943,25.646,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R5,wMin:0.1,wMax:0.9",R5-3L,R5,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,49.82129042762943
173,PSO_FCS:O1:3:I1:R5,F1,91.75618477292454,25.33,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R5,wMin:0.1,wMax:0.9",R5-3L,R5,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,91.75618477292454
174,PSO_FCS:O1:3:I1:R5,F1,73.96528228815392,25.397,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R5,wMin:0.1,wMax:0.9",R5-3L,R5,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,73.96528228815392
175,PSO_FCS:O1:3:I1:R5,F1,50.94059678554886,23.87,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R5,wMin:0.1,wMax:0.9",R5-3L,R5,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,50.94059678554886
176,PSO_FCS:O1:3:I1:R5,F1,57.85891180194519,23.82,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R5,wMin:0.1,wMax:0.9",R5-3L,R5,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,57.85891180194519
177,PSO_FCS:O1:3:I1:R5,F1,156.43418340254152,23.86,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R5,wMin:0.1,wMax:0.9",R5-3L,R5,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,156.43418340254152
178,PSO_FCS:O1:3:I1:R5,F1,177.05528559740407,23.623,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R5,wMin:0.1,wMax:0.9",R5-3L,R5,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,177.05528559740407
179,PSO_FCS:O1:3:I1:R5,F1,52.839925631386656,24.024,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R5,wMin:0.1,wMax:0.9",R5-3L,R5,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,52.839925631386656
180,PSO_FCS:O1:3:I1:R5,F1,48.20173934220313,24.005,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R5,wMin:0.1,wMax:0.9",R5-3L,R5,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,48.20173934220313
181,PSO_FCS:O1:3:I1:R5,F1,50.63358254405766,26.197,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R5,wMin:0.1,wMax:0.9",R5-3L,R5,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,50.63358254405766
182,PSO_FCS:O1:3:I1:R5,F1,57.14143972651197,25.977,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R5,wMin:0.1,wMax:0.9",R5-3L,R5,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,57.14143972651197
183,PSO_FCS:O1:3:I1:R5,F1,27.818291194416528,25.52,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R5,wMin:0.1,wMax:0.9",R5-3L,R5,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,27.818291194416528
184,PSO_FCS:O1:3:I1:R5,F1,51.57557372988158,25.628,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R5,wMin:0.1,wMax:0.9",R5-3L,R5,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,51.57557372988158
185,PSO_FCS:O1:3:I1:R5,F1,48.458126935948016,26.658,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R5,wMin:0.1,wMax:0.9",R5-3L,R5,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,48.458126935948016
186,PSO_FCS:O1:3:I1:R5,F1,15.938275897606687,27.732,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R5,wMin:0.1,wMax:0.9",R5-3L,R5,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,15.938275897606687
187,PSO_FCS:O1:3:I1:R6,F1,79.73016681835675,25.677,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R6,wMin:0.1,wMax:0.9",R6-3L,R6,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,79.73016681835675
188,PSO_FCS:O1:3:I1:R6,F1,103.93061526584759,25.759,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R6,wMin:0.1,wMax:0.9",R6-3L,R6,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,103.93061526584759
189,PSO_FCS:O1:3:I1:R6,F1,131.8921927345021,26.559,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R6,wMin:0.1,wMax:0.9",R6-3L,R6,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,131.8921927345021
190,PSO_FCS:O1:3:I1:R6,F1,133.92754684506232,25.575,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R6,wMin:0.1,wMax:0.9",R6-3L,R6,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,133.92754684506232
191,PSO_FCS:O1:3:I1:R6,F1,86.7078878571184,25.231,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R6,wMin:0.1,wMax:0.9",R6-3L,R6,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,86.7078878571184
192,PSO_FCS:O1:3:I1:R6,F1,99.89699357999105,24.548,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R6,wMin:0.1,wMax:0.9",R6-3L,R6,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,99.89699357999105
193,PSO_FCS:O1:3:I1:R6,F1,90.18604473792205,24.84,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R6,wMin:0.1,wMax:0.9",R6-3L,R6,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,90.18604473792205
194,PSO_FCS:O1:3:I1:R6,F1,129.73731400149498,25.084,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R6,wMin:0.1,wMax:0.9",R6-3L,R6,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,129.73731400149498
195,PSO_FCS:O1:3:I1:R6,F1,128.45948467041228,25.0,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R6,wMin:0.1,wMax:0.9",R6-3L,R6,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,128.45948467041228
196,PSO_FCS:O1:3:I1:R6,F1,132.36384011926137,24.556,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R6,wMin:0.1,wMax:0.9",R6-3L,R6,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,132.36384011926137
197,PSO_FCS:O1:3:I1:R6,F1,148.53287350623512,24.76,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R6,wMin:0.1,wMax:0.9",R6-3L,R6,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,148.53287350623512
198,PSO_FCS:O1:3:I1:R6,F1,122.4110367890049,24.964,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R6,wMin:0.1,wMax:0.9",R6-3L,R6,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,122.4110367890049
199,PSO_FCS:O1:3:I1:R6,F1,108.86568303924868,24.584,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R6,wMin:0.1,wMax:0.9",R6-3L,R6,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,108.86568303924868
200,PSO_FCS:O1:3:I1:R6,F1,151.00731950521958,25.004,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R6,wMin:0.1,wMax:0.9",R6-3L,R6,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,151.00731950521958
201,PSO_FCS:O1:3:I1:R6,F1,96.79146540352971,25.167,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R6,wMin:0.1,wMax:0.9",R6-3L,R6,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,96.79146540352971
202,PSO_FCS:O1:3:I1:R6,F1,102.15364629422342,24.865,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R6,wMin:0.1,wMax:0.9",R6-3L,R6,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,102.15364629422342
203,PSO_FCS:O1:3:I1:R6,F1,90.52742934231829,24.902,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R6,wMin:0.1,wMax:0.9",R6-3L,R6,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,90.52742934231829
204,PSO_FCS:O1:3:I1:R6,F1,90.98244748458796,24.53,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R6,wMin:0.1,wMax:0.9",R6-3L,R6,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,90.98244748458796
205,PSO_FCS:O1:3:I1:R6,F1,94.00482868330226,23.592,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R6,wMin:0.1,wMax:0.9",R6-3L,R6,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,94.00482868330226
206,PSO_FCS:O1:3:I1:R6,F1,129.19012483194462,23.876,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R6,wMin:0.1,wMax:0.9",R6-3L,R6,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,129.19012483194462
207,PSO_FCS:O1:3:I1:R6,F1,110.37428300374918,23.979,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R6,wMin:0.1,wMax:0.9",R6-3L,R6,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,110.37428300374918
208,PSO_FCS:O1:3:I1:R6,F1,115.27738600062222,23.803,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R6,wMin:0.1,wMax:0.9",R6-3L,R6,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,115.27738600062222
209,PSO_FCS:O1:3:I1:R6,F1,94.83902237564921,23.816,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R6,wMin:0.1,wMax:0.9",R6-3L,R6,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,94.83902237564921
210,PSO_FCS:O1:3:I1:R6,F1,94.33131247023083,24.014,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R6,wMin:0.1,wMax:0.9",R6-3L,R6,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,94.33131247023083
211,PSO_FCS:O1:3:I1:R6,F1,82.23491158752041,25.228,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R6,wMin:0.1,wMax:0.9",R6-3L,R6,3.0,Unimodal,0.0,optimum_zero,Optimum = 0,82.23491158752041
