Diversity,Progress,w_set_A,w_set_B,w_set_C,w_set_D,Activated_Rules
0.60,0.88,0.2478,0.2422,0.3000,0.2200,medium AND late -> low (0.500) | high AND late -> low (0.001)
0.60,0.90,0.2478,0.2422,0.3000,0.2200,medium AND late -> low (0.500) | high AND late -> low (0.001)
0.60,0.92,0.2537,0.2453,0.3000,0.2200,medium AND late -> low (0.400) | high AND late -> low (0.001)
0.60,0.94,0.2599,0.2487,0.3000,0.2200,medium AND late -> low (0.300) | high AND late -> low (0.001)
0.60,0.96,0.2664,0.2523,0.3000,0.2200,medium AND late -> low (0.200) | high AND late -> low (0.001)
0.60,0.98,0.2731,0.2561,0.3000,0.2200,medium AND late -> low (0.100) | high AND late -> low (0.001)
0.60,1.00,0.2796,0.2600,0.3000,0.2200,medium AND late -> low (0.001) | high AND late -> low (0.001)
0.62,0.00,0.7204,0.7400,0.7000,0.7004,medium AND early -> high (0.001) | high AND early -> high (0.001)
0.62,0.02,0.7269,0.7439,0.7000,0.7050,medium AND early -> high (0.100) | high AND early -> high (0.100)
0.62,0.04,0.7336,0.7477,0.7000,0.7098,medium AND early -> high (0.200) | high AND early -> high (0.100)
0.62,0.06,0.7401,0.7513,0.7000,0.7146,medium AND early -> high (0.300) | high AND early -> high (0.100)
0.62,0.08,0.7463,0.7547,0.7000,0.7193,medium AND early -> high (0.400) | high AND early -> high (0.100)
0.62,0.10,0.7463,0.7547,0.7000,0.7193,medium AND early -> high (0.400) | high AND early -> high (0.100)
0.62,0.12,0.7463,0.7547,0.7000,0.7193,medium AND early -> high (0.400) | high AND early -> high (0.100)
0.62,0.14,0.7463,0.7547,0.7000,0.7193,medium AND early -> high (0.400) | high AND early -> high (0.100)
0.62,0.16,0.7463,0.7547,0.7000,0.7193,medium AND early -> high (0.400) | high AND early -> high (0.100)
0.62,0.18,0.7463,0.7547,0.7000,0.7193,medium AND early -> high (0.400) | high AND early -> high (0.100)
0.62,0.20,0.7463,0.7547,0.7000,0.7193,medium AND early -> high (0.400) | high AND early -> high (0.100)
0.62,0.22,0.7463,0.7547,0.7000,0.7193,medium AND early -> high (0.400) | high AND early -> high (0.100)
0.62,0.24,0.7463,0.7547,0.7000,0.7193,medium AND early -> high (0.400) | high AND early -> high (0.100)
0.62,0.26,0.7463,0.7547,0.7000,0.7193,medium AND early -> high (0.400) | high AND early -> high (0.100)
0.62,0.28,0.7463,0.7547,0.7000,0.7193,medium AND early -> high (0.400) | high AND early -> high (0.100)
0.62,0.30,0.7463,0.7547,0.7000,0.7193,medium AND early -> high (0.400) | high AND early -> high (0.100) | medium AND mid -> medium (0.001) | high AND mid -> high (0.001)
0.62,0.32,0.7128,0.7102,0.6608,0.6727,medium AND early -> high (0.400) | high AND early -> high (0.100) | medium AND mid -> medium (0.100) | high AND mid -> high (0.100)
0.62,0.34,0.6701,0.6654,0.6211,0.6213,medium AND early -> high (0.300) | medium AND mid -> medium (0.200) | high AND early -> high (0.100) | high AND mid -> high (0.100)
0.62,0.36,0.6240,0.6204,0.5789,0.5671,medium AND mid -> medium (0.300) | medium AND early -> high (0.200) | high AND early -> high (0.100) | high AND mid -> high (0.100)
0.62,0.38,0.5697,0.5685,0.5392,0.5076,medium AND mid -> medium (0.400) | medium AND early -> high (0.100) | high AND early -> high (0.100) | high AND mid -> high (0.100)
0.62,0.40,0.5697,0.5685,0.5392,0.5076,medium AND mid -> medium (0.400) | high AND mid -> high (0.100) | medium AND early -> high (0.001) | high AND early -> high (0.001)
0.62,0.42,0.5697,0.5685,0.5392,0.5076,medium AND mid -> medium (0.400) | high AND mid -> high (0.100)
0.62,0.44,0.5697,0.5685,0.5392,0.5076,medium AND mid -> medium (0.400) | high AND mid -> high (0.100)
0.62,0.46,0.5697,0.5685,0.5392,0.5076,medium AND mid -> medium (0.400) | high AND mid -> high (0.100)
0.62,0.48,0.5697,0.5685,0.5392,0.5076,medium AND mid -> medium (0.400) | high AND mid -> high (0.100)
0.62,0.50,0.5697,0.5685,0.5392,0.5076,medium AND mid -> medium (0.400) | high AND mid -> high (0.100)
0.62,0.52,0.5697,0.5685,0.5392,0.5076,medium AND mid -> medium (0.400) | high AND mid -> high (0.100)
0.62,0.54,0.5697,0.5685,0.5392,0.5076,medium AND mid -> medium (0.400) | high AND mid -> high (0.100)
0.62,0.56,0.5697,0.5685,0.5392,0.5076,medium AND mid -> medium (0.400) | high AND mid -> high (0.100)
0.62,0.58,0.5697,0.5685,0.5392,0.5076,medium AND mid -> medium (0.400) | high AND mid -> high (0.100)
0.62,0.60,0.5697,0.5685,0.5392,0.5076,medium AND mid -> medium (0.400) | high AND mid -> high (0.100) | medium AND late -> low (0.001) | high AND late -> low (0.001)
0.62,0.62,0.5000,0.5000,0.5000,0.4727,medium AND mid -> medium (0.400) | high AND mid -> high (0.100) | medium AND late -> low (0.100) | high AND late -> low (0.100)
0.62,0.64,0.4495,0.4527,0.4667,0.4443,medium AND mid -> medium (0.300) | medium AND late -> low (0.200) | high AND mid -> high (0.100) | high AND late -> low (0.100)
0.62,0.66,0.4066,0.4132,0.4296,0.4167,medium AND late -> low (0.300) | medium AND mid -> medium (0.200) | high AND mid -> high (0.100) | high AND late -> low (0.100)
0.62,0.68,0.3677,0.3766,0.3929,0.3884,medium AND late -> low (0.400) | medium AND mid -> medium (0.100) | high AND mid -> high (0.100) | high AND late -> low (0.100)
0.62,0.70,0.2537,0.2453,0.3000,0.2200,medium AND late -> low (0.400) | high AND late -> low (0.100)
0.62,0.72,0.2537,0.2453,0.3000,0.2200,medium AND late -> low (0.400) | high AND late -> low (0.100)
0.62,0.74,0.2537,0.2453,0.3000,0.2200,medium AND late -> low (0.400) | high AND late -> low (0.100)
0.62,0.76,0.2537,0.2453,0.3000,0.2200,medium AND late -> low (0.400) | high AND late -> low (0.100)
0.62,0.78,0.2537,0.2453,0.3000,0.2200,medium AND late -> low (0.400) | high AND late -> low (0.100)
0.62,0.80,0.2537,0.2453,0.3000,0.2200,medium AND late -> low (0.400) | high AND late -> low (0.100)
0.62,0.82,0.2537,0.2453,0.3000,0.2200,medium AND late -> low (0.400) | high AND late -> low (0.100)
0.62,0.84,0.2537,0.2453,0.3000,0.2200,medium AND late -> low (0.400) | high AND late -> low (0.100)
0.62,0.86,0.2537,0.2453,0.3000,0.2200,medium AND late -> low (0.400) | high AND late -> low (0.100)
0.62,0.88,0.2537,0.2453,0.3000,0.2200,medium AND late -> low (0.400) | high AND late -> low (0.100)
0.62,0.90,0.2537,0.2453,0.3000,0.2200,medium AND late -> low (0.400) | high AND late -> low (0.100)
0.62,0.92,0.2537,0.2453,0.3000,0.2200,medium AND late -> low (0.400) | high AND late -> low (0.100)
0.62,0.94,0.2599,0.2487,0.3000,0.2200,medium AND late -> low (0.300) | high AND late -> low (0.100)
0.62,0.96,0.2664,0.2523,0.3000,0.2200,medium AND late -> low (0.200) | high AND late -> low (0.100)
0.62,0.98,0.2731,0.2561,0.3000,0.2200,medium AND late -> low (0.100) | high AND late -> low (0.100)
0.62,1.00,0.2796,0.2600,0.3000,0.2200,medium AND late -> low (0.001) | high AND late -> low (0.001)
0.64,0.00,0.7204,0.7400,0.7000,0.7004,medium AND early -> high (0.001) | high AND early -> high (0.001)
0.64,0.02,0.7269,0.7439,0.7000,0.7050,medium AND early -> high (0.100) | high AND early -> high (0.100)
0.64,0.04,0.7336,0.7477,0.7000,0.7098,medium AND early -> high (0.200) | high AND early -> high (0.200)
0.64,0.06,0.7401,0.7513,0.7000,0.7146,medium AND early -> high (0.300) | high AND early -> high (0.200)
0.64,0.08,0.7401,0.7513,0.7000,0.7146,medium AND early -> high (0.300) | high AND early -> high (0.200)
0.64,0.10,0.7401,0.7513,0.7000,0.7146,medium AND early -> high (0.300) | high AND early -> high (0.200)
0.64,0.12,0.7401,0.7513,0.7000,0.7146,medium AND early -> high (0.300) | high AND early -> high (0.200)
0.64,0.14,0.7401,0.7513,0.7000,0.7146,medium AND early -> high (0.300) | high AND early -> high (0.200)
0.64,0.16,0.7401,0.7513,0.7000,0.7146,medium AND early -> high (0.300) | high AND early -> high (0.200)
0.64,0.18,0.7401,0.7513,0.7000,0.7146,medium AND early -> high (0.300) | high AND early -> high (0.200)
0.64,0.20,0.7401,0.7513,0.7000,0.7146,medium AND early -> high (0.300) | high AND early -> high (0.200)
0.64,0.22,0.7401,0.7513,0.7000,0.7146,medium AND early -> high (0.300) | high AND early -> high (0.200)
0.64,0.24,0.7401,0.7513,0.7000,0.7146,medium AND early -> high (0.300) | high AND early -> high (0.200)
0.64,0.26,0.7401,0.7513,0.7000,0.7146,medium AND early -> high (0.300) | high AND early -> high (0.200)
0.64,0.28,0.7401,0.7513,0.7000,0.7146,medium AND early -> high (0.300) | high AND early -> high (0.200)
0.64,0.30,0.7401,0.7513,0.7000,0.7146,medium AND early -> high (0.300) | high AND early -> high (0.200) | medium AND mid -> medium (0.001) | high AND mid -> high (0.001)
0.64,0.32,0.6997,0.6985,0.6525,0.6575,medium AND early -> high (0.300) | high AND early -> high (0.200) | medium AND mid -> medium (0.100) | high AND mid -> high (0.100)
0.64,0.34,0.6701,0.6654,0.6211,0.6213,medium AND early -> high (0.300) | high AND early -> high (0.200) | medium AND mid -> medium (0.200) | high AND mid -> high (0.200)
0.64,0.36,0.6240,0.6204,0.5789,0.5671,medium AND mid -> medium (0.300) | medium AND early -> high (0.200) | high AND early -> high (0.200) | high AND mid -> high (0.200)
0.64,0.38,0.6240,0.6204,0.5789,0.5671,medium AND mid -> medium (0.300) | high AND mid -> high (0.200) | medium AND early -> high (0.100) | high AND early -> high (0.100)
0.64,0.40,0.6240,0.6204,0.5789,0.5671,medium AND mid -> medium (0.300) | high AND mid -> high (0.200) | medium AND early -> high (0.001) | high AND early -> high (0.001)
0.64,0.42,0.6240,0.6204,0.5789,0.5671,medium AND mid -> medium (0.300) | high AND mid -> high (0.200)
0.64,0.44,0.6240,0.6204,0.5789,0.5671,medium AND mid -> medium (0.300) | high AND mid -> high (0.200)
0.64,0.46,0.6240,0.6204,0.5789,0.5671,medium AND mid -> medium (0.300) | high AND mid -> high (0.200)
0.64,0.48,0.6240,0.6204,0.5789,0.5671,medium AND mid -> medium (0.300) | high AND mid -> high (0.200)
0.64,0.50,0.6240,0.6204,0.5789,0.5671,medium AND mid -> medium (0.300) | high AND mid -> high (0.200)
0.64,0.52,0.6240,0.6204,0.5789,0.5671,medium AND mid -> medium (0.300) | high AND mid -> high (0.200)
0.64,0.54,0.6240,0.6204,0.5789,0.5671,medium AND mid -> medium (0.300) | high AND mid -> high (0.200)
0.64,0.56,0.6240,0.6204,0.5789,0.5671,medium AND mid -> medium (0.300) | high AND mid -> high (0.200)
0.64,0.58,0.6240,0.6204,0.5789,0.5671,medium AND mid -> medium (0.300) | high AND mid -> high (0.200)
0.64,0.60,0.6240,0.6204,0.5789,0.5671,medium AND mid -> medium (0.300) | high AND mid -> high (0.200) | medium AND late -> low (0.001) | high AND late -> low (0.001)
0.64,0.62,0.5505,0.5473,0.5333,0.5288,medium AND mid -> medium (0.300) | high AND mid -> high (0.200) | medium AND late -> low (0.100) | high AND late -> low (0.100)
0.64,0.64,0.5000,0.5000,0.5000,0.4972,medium AND mid -> medium (0.300) | high AND mid -> high (0.200) | medium AND late -> low (0.200) | high AND late -> low (0.200)
0.64,0.66,0.4609,0.4649,0.4670,0.4767,medium AND late -> low (0.300) | medium AND mid -> medium (0.200) | high AND mid -> high (0.200) | high AND late -> low (0.200)
0.64,0.68,0.3931,0.3996,0.4099,0.4108,medium AND late -> low (0.300) | high AND late -> low (0.200) | medium AND mid -> medium (0.100) | high AND mid -> high (0.100)
0.64,0.70,0.2599,0.2487,0.3000,0.2200,medium AND late -> low (0.300) | high AND late -> low (0.200)
0.64,0.72,0.2599,0.2487,0.3000,0.2200,medium AND late -> low (0.300) | high AND late -> low (0.200)
0.64,0.74,0.2599,0.2487,0.3000,0.2200,medium AND late -> low (0.300) | high AND late -> low (0.200)
0.64,0.76,0.2599,0.2487,0.3000,0.2200,medium AND late -> low (0.300) | high AND late -> low (0.200)
0.64,0.78,0.2599,0.2487,0.3000,0.2200,medium AND late -> low (0.300) | high AND late -> low (0.200)
0.64,0.80,0.2599,0.2487,0.3000,0.2200,medium AND late -> low (0.300) | high AND late -> low (0.200)
0.64,0.82,0.2599,0.2487,0.3000,0.2200,medium AND late -> low (0.300) | high AND late -> low (0.200)
0.64,0.84,0.2599,0.2487,0.3000,0.2200,medium AND late -> low (0.300) | high AND late -> low (0.200)
0.64,0.86,0.2599,0.2487,0.3000,0.2200,medium AND late -> low (0.300) | high AND late -> low (0.200)
0.64,0.88,0.2599,0.2487,0.3000,0.2200,medium AND late -> low (0.300) | high AND late -> low (0.200)
0.64,0.90,0.2599,0.2487,0.3000,0.2200,medium AND late -> low (0.300) | high AND late -> low (0.200)
0.64,0.92,0.2599,0.2487,0.3000,0.2200,medium AND late -> low (0.300) | high AND late -> low (0.200)
0.64,0.94,0.2599,0.2487,0.3000,0.2200,medium AND late -> low (0.300) | high AND late -> low (0.200)
0.64,0.96,0.2664,0.2523,0.3000,0.2200,medium AND late -> low (0.200) | high AND late -> low (0.200)
0.64,0.98,0.2731,0.2561,0.3000,0.2200,medium AND late -> low (0.100) | high AND late -> low (0.100)
0.64,1.00,0.2796,0.2600,0.3000,0.2200,medium AND late -> low (0.001) | high AND late -> low (0.001)
0.66,0.00,0.7204,0.7400,0.7000,0.7004,medium AND early -> high (0.001) | high AND early -> high (0.001)
0.66,0.02,0.7269,0.7439,0.7000,0.7050,medium AND early -> high (0.100) | high AND early -> high (0.100)
0.66,0.04,0.7336,0.7477,0.7000,0.7098,medium AND early -> high (0.200) | high AND early -> high (0.200)
0.66,0.06,0.7401,0.7513,0.7000,0.7146,high AND early -> high (0.300) | medium AND early -> high (0.200)
0.66,0.08,0.7401,0.7513,0.7000,0.7146,high AND early -> high (0.300) | medium AND early -> high (0.200)
0.66,0.10,0.7401,0.7513,0.7000,0.7146,high AND early -> high (0.300) | medium AND early -> high (0.200)
0.66,0.12,0.7401,0.7513,0.7000,0.7146,high AND early -> high (0.300) | medium AND early -> high (0.200)
0.66,0.14,0.7401,0.7513,0.7000,0.7146,high AND early -> high (0.300) | medium AND early -> high (0.200)
0.66,0.16,0.7401,0.7513,0.7000,0.7146,high AND early -> high (0.300) | medium AND early -> high (0.200)
0.66,0.18,0.7401,0.7513,0.7000,0.7146,high AND early -> high (0.300) | medium AND early -> high (0.200)
0.66,0.20,0.7401,0.7513,0.7000,0.7146,high AND early -> high (0.300) | medium AND early -> high (0.200)
0.66,0.22,0.7401,0.7513,0.7000,0.7146,high AND early -> high (0.300) | medium AND early -> high (0.200)
0.66,0.24,0.7401,0.7513,0.7000,0.7146,high AND early -> high (0.300) | medium AND early -> high (0.200)
0.66,0.26,0.7401,0.7513,0.7000,0.7146,high AND early -> high (0.300) | medium AND early -> high (0.200)
0.66,0.28,0.7401,0.7513,0.7000,0.7146,high AND early -> high (0.300) | medium AND early -> high (0.200)
0.66,0.30,0.7401,0.7513,0.7000,0.7146,high AND early -> high (0.300) | medium AND early -> high (0.200) | medium AND mid -> medium (0.001) | high AND mid -> high (0.001)
0.66,0.32,0.6997,0.6985,0.6525,0.6575,high AND early -> high (0.300) | medium AND early -> high (0.200) | medium AND mid -> medium (0.100) | high AND mid -> high (0.100)
0.66,0.34,0.6701,0.6654,0.6211,0.6213,high AND early -> high (0.300) | medium AND early -> high (0.200) | medium AND mid -> medium (0.200) | high AND mid -> high (0.200)
0.66,0.36,0.6701,0.6654,0.6211,0.6213,high AND mid -> high (0.300) | medium AND early -> high (0.200) | high AND early -> high (0.200) | medium AND mid -> medium (0.200)
0.66,0.38,0.6701,0.6654,0.6211,0.6213,high AND mid -> high (0.300) | medium AND mid -> medium (0.200) | medium AND early -> high (0.100) | high AND early -> high (0.100)
0.66,0.40,0.6701,0.6654,0.6211,0.6213,high AND mid -> high (0.300) | medium AND mid -> medium (0.200) | medium AND early -> high (0.001) | high AND early -> high (0.001)
0.66,0.42,0.6701,0.6654,0.6211,0.6213,high AND mid -> high (0.300) | medium AND mid -> medium (0.200)
0.66,0.44,0.6701,0.6654,0.6211,0.6213,high AND mid -> high (0.300) | medium AND mid -> medium (0.200)
0.66,0.46,0.6701,0.6654,0.6211,0.6213,high AND mid -> high (0.300) | medium AND mid -> medium (0.200)
0.66,0.48,0.6701,0.6654,0.6211,0.6213,high AND mid -> high (0.300) | medium AND mid -> medium (0.200)
0.66,0.50,0.6701,0.6654,0.6211,0.6213,high AND mid -> high (0.300) | medium AND mid -> medium (0.200)
0.66,0.52,0.6701,0.6654,0.6211,0.6213,high AND mid -> high (0.300) | medium AND mid -> medium (0.200)
0.66,0.54,0.6701,0.6654,0.6211,0.6213,high AND mid -> high (0.300) | medium AND mid -> medium (0.200)
0.66,0.56,0.6701,0.6654,0.6211,0.6213,high AND mid -> high (0.300) | medium AND mid -> medium (0.200)
0.66,0.58,0.6701,0.6654,0.6211,0.6213,high AND mid -> high (0.300) | medium AND mid -> medium (0.200)
0.66,0.60,0.6701,0.6654,0.6211,0.6213,high AND mid -> high (0.300) | medium AND mid -> medium (0.200) | medium AND late -> low (0.001) | high AND late -> low (0.001)
0.66,0.62,0.5934,0.5868,0.5704,0.5803,high AND mid -> high (0.300) | medium AND mid -> medium (0.200) | medium AND late -> low (0.100) | high AND late -> low (0.100)
0.66,0.64,0.5391,0.5351,0.5330,0.5458,high AND mid -> high (0.300) | medium AND mid -> medium (0.200) | medium AND late -> low (0.200) | high AND late -> low (0.200)
0.66,0.66,0.4609,0.4649,0.4670,0.4767,high AND late -> low (0.300) | medium AND mid -> medium (0.200) | high AND mid -> high (0.200) | medium AND late -> low (0.200)
0.66,0.68,0.3931,0.3996,0.4099,0.4108,high AND late -> low (0.300) | medium AND late -> low (0.200) | medium AND mid -> medium (0.100) | high AND mid -> high (0.100)
0.66,0.70,0.2599,0.2487,0.3000,0.2200,high AND late -> low (0.300) | medium AND late -> low (0.200)
0.66,0.72,0.2599,0.2487,0.3000,0.2200,high AND late -> low (0.300) | medium AND late -> low (0.200)
0.66,0.74,0.2599,0.2487,0.3000,0.2200,high AND late -> low (0.300) | medium AND late -> low (0.200)
0.66,0.76,0.2599,0.2487,0.3000,0.2200,high AND late -> low (0.300) | medium AND late -> low (0.200)
0.66,0.78,0.2599,0.2487,0.3000,0.2200,high AND late -> low (0.300) | medium AND late -> low (0.200)
0.66,0.80,0.2599,0.2487,0.3000,0.2200,high AND late -> low (0.300) | medium AND late -> low (0.200)
0.66,0.82,0.2599,0.2487,0.3000,0.2200,high AND late -> low (0.300) | medium AND late -> low (0.200)
0.66,0.84,0.2599,0.2487,0.3000,0.2200,high AND late -> low (0.300) | medium AND late -> low (0.200)
0.66,0.86,0.2599,0.2487,0.3000,0.2200,high AND late -> low (0.300) | medium AND late -> low (0.200)
0.66,0.88,0.2599,0.2487,0.3000,0.2200,high AND late -> low (0.300) | medium AND late -> low (0.200)
0.66,0.90,0.2599,0.2487,0.3000,0.2200,high AND late -> low (0.300) | medium AND late -> low (0.200)
0.66,0.92,0.2599,0.2487,0.3000,0.2200,high AND late -> low (0.300) | medium AND late -> low (0.200)
0.66,0.94,0.2599,0.2487,0.3000,0.2200,high AND late -> low (0.300) | medium AND late -> low (0.200)
0.66,0.96,0.2664,0.2523,0.3000,0.2200,medium AND late -> low (0.200) | high AND late -> low (0.200)
0.66,0.98,0.2731,0.2561,0.3000,0.2200,medium AND late -> low (0.100) | high AND late -> low (0.100)
0.66,1.00,0.2796,0.2600,0.3000,0.2200,medium AND late -> low (0.001) | high AND late -> low (0.001)
0.68,0.00,0.7204,0.7400,0.7000,0.7004,medium AND early -> high (0.001) | high AND early -> high (0.001)
0.68,0.02,0.7269,0.7439,0.7000,0.7050,medium AND early -> high (0.100) | high AND early -> high (0.100)
0.68,0.04,0.7336,0.7477,0.7000,0.7098,high AND early -> high (0.200) | medium AND early -> high (0.100)
0.68,0.06,0.7401,0.7513,0.7000,0.7146,high AND early -> high (0.300) | medium AND early -> high (0.100)
0.68,0.08,0.7463,0.7547,0.7000,0.7193,high AND early -> high (0.400) | medium AND early -> high (0.100)
0.68,0.10,0.7463,0.7547,0.7000,0.7193,high AND early -> high (0.400) | medium AND early -> high (0.100)
0.68,0.12,0.7463,0.7547,0.7000,0.7193,high AND early -> high (0.400) | medium AND early -> high (0.100)
0.68,0.14,0.7463,0.7547,0.7000,0.7193,high AND early -> high (0.400) | medium AND early -> high (0.100)
0.68,0.16,0.7463,0.7547,0.7000,0.7193,high AND early -> high (0.400) | medium AND early -> high (0.100)
0.68,0.18,0.7463,0.7547,0.7000,0.7193,high AND early -> high (0.400) | medium AND early -> high (0.100)
0.68,0.20,0.7463,0.7547,0.7000,0.7193,high AND early -> high (0.400) | medium AND early -> high (0.100)
0.68,0.22,0.7463,0.7547,0.7000,0.7193,high AND early -> high (0.400) | medium AND early -> high (0.100)
0.68,0.24,0.7463,0.7547,0.7000,0.7193,high AND early -> high (0.400) | medium AND early -> high (0.100)
0.68,0.26,0.7463,0.7547,0.7000,0.7193,high AND early -> high (0.400) | medium AND early -> high (0.100)
0.68,0.28,0.7463,0.7547,0.7000,0.7193,high AND early -> high (0.400) | medium AND early -> high (0.100)
0.68,0.30,0.7463,0.7547,0.7000,0.7193,high AND early -> high (0.400) | medium AND early -> high (0.100) | medium AND mid -> medium (0.001) | high AND mid -> high (0.001)
0.68,0.32,0.7128,0.7102,0.6608,0.6727,high AND early -> high (0.400) | medium AND early -> high (0.100) | medium AND mid -> medium (0.100) | high AND mid -> high (0.100)
0.68,0.34,0.6997,0.6985,0.6525,0.6575,high AND early -> high (0.300) | high AND mid -> high (0.200) | medium AND early -> high (0.100) | medium AND mid -> medium (0.100)
0.68,0.36,0.6997,0.6985,0.6525,0.6575,high AND mid -> high (0.300) | high AND early -> high (0.200) | medium AND early -> high (0.100) | medium AND mid -> medium (0.100)
0.68,0.38,0.7128,0.7102,0.6608,0.6727,high AND mid -> high (0.400) | medium AND early -> high (0.100) | high AND early -> high (0.100) | medium AND mid -> medium (0.100)
